id,white,y,u,v,y_mean,u_mean,v_mean,y_std,u_std,v_std,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47
10,0,205,125,131,152.6,98.8,150.0,1.95959179423,1.6,2.2803508502,0.119265789474,0.00278859649123,0.0138210526316,0.0379052631579,0.234587719298,0.0375640350877,0.00239385964912,0.00453771929825,0.0267631578947,0.0923552631579,0.241965789474,0.121186842105,0.0635070175439,0.000933333333333,0.000215789473684,0.000208771929825,1.9298245614e-05,9.29824561404e-05,0.000136842105263,0.000364912280702,0.000333333333333,0.000361403508772,0.000574561403509,0.000421929824561,0.000585087719298,0.00555,0.00963596491228,0.0128842105263,0.347195614035,0.292450877193,0.0259245614035,0.303468421053,0.00354385964912,0.158449122807,0.162256140351,0.19229122807,0.269237719298,0.202510526316,0.00732368421053,0.00163157894737,0.000669298245614,0.000531578947368,0.000634210526316,0.000231578947368,0.000369298245614,0.00020350877193,8.85964912281e-05,2.80701754386e-05
11,0,201,128,131,152.6,98.8,150.0,1.95959179423,1.6,2.2803508502,0.119265789474,0.00278859649123,0.0138210526316,0.0379052631579,0.234587719298,0.0375640350877,0.00239385964912,0.00453771929825,0.0267631578947,0.0923552631579,0.241965789474,0.121186842105,0.0635070175439,0.000933333333333,0.000215789473684,0.000208771929825,1.9298245614e-05,9.29824561404e-05,0.000136842105263,0.000364912280702,0.000333333333333,0.000361403508772,0.000574561403509,0.000421929824561,0.000585087719298,0.00555,0.00963596491228,0.0128842105263,0.347195614035,0.292450877193,0.0259245614035,0.303468421053,0.00354385964912,0.158449122807,0.162256140351,0.19229122807,0.269237719298,0.202510526316,0.00732368421053,0.00163157894737,0.000669298245614,0.000531578947368,0.000634210526316,0.000231578947368,0.000369298245614,0.00020350877193,8.85964912281e-05,2.80701754386e-05
12,1,202,127,132,195.333333333,127.0,132.0,4.7842333648,0.0,0.0,0.119278070175,0.00222719298246,0.0123394736842,0.0410026315789,0.208026315789,0.0649692982456,0.00225877192982,0.00459298245614,0.0232394736842,0.0638842105263,0.223313157895,0.153442105263,0.0783885964912,0.00267456140351,0.000333333333333,2.98245614035e-05,1.9298245614e-05,5.9649122807e-05,0.00014649122807,0.000193859649123,0.000288596491228,0.000467543859649,0.000319298245614,0.000501754385965,0.000917543859649,0.00143421052632,0.0047798245614,0.0129245614035,0.304274561404,0.341346491228,0.0254245614035,0.306901754386,0.00277456140351,0.20256754386,0.110756140351,0.186444736842,0.279059649123,0.204499122807,0.00895350877193,0.00117280701754,0.00187719298246,0.000698245614035,0.000459649122807,0.000314912280702,0.0002,0.00015701754386,5.78947368421e-05,7.01754385965e-06
13,1,191,127,132,195.333333333,127.0,132.0,4.7842333648,0.0,0.0,0.119278070175,0.00222719298246,0.0123394736842,0.0410026315789,0.208026315789,0.0649692982456,0.00225877192982,0.00459298245614,0.0232394736842,0.0638842105263,0.223313157895,0.153442105263,0.0783885964912,0.00267456140351,0.000333333333333,2.98245614035e-05,1.9298245614e-05,5.9649122807e-05,0.00014649122807,0.000193859649123,0.000288596491228,0.000467543859649,0.000319298245614,0.000501754385965,0.000917543859649,0.00143421052632,0.0047798245614,0.0129245614035,0.304274561404,0.341346491228,0.0254245614035,0.306901754386,0.00277456140351,0.20256754386,0.110756140351,0.186444736842,0.279059649123,0.204499122807,0.00895350877193,0.00117280701754,0.00187719298246,0.000698245614035,0.000459649122807,0.000314912280702,0.0002,0.00015701754386,5.78947368421e-05,7.01754385965e-06
14,1,193,127,132,195.333333333,127.0,132.0,4.7842333648,0.0,0.0,0.119278070175,0.00222719298246,0.0123394736842,0.0410026315789,0.208026315789,0.0649692982456,0.00225877192982,0.00459298245614,0.0232394736842,0.0638842105263,0.223313157895,0.153442105263,0.0783885964912,0.00267456140351,0.000333333333333,2.98245614035e-05,1.9298245614e-05,5.9649122807e-05,0.00014649122807,0.000193859649123,0.000288596491228,0.000467543859649,0.000319298245614,0.000501754385965,0.000917543859649,0.00143421052632,0.0047798245614,0.0129245614035,0.304274561404,0.341346491228,0.0254245614035,0.306901754386,0.00277456140351,0.20256754386,0.110756140351,0.186444736842,0.279059649123,0.204499122807,0.00895350877193,0.00117280701754,0.00187719298246,0.000698245614035,0.000459649122807,0.000314912280702,0.0002,0.00015701754386,5.78947368421e-05,7.01754385965e-06
15,0,202,127,132,150.0,108.125,143.25,3.04138126515,7.5570745001,5.3091901454,0.119278070175,0.00222719298246,0.0123394736842,0.0410026315789,0.208026315789,0.0649692982456,0.00225877192982,0.00459298245614,0.0232394736842,0.0638842105263,0.223313157895,0.153442105263,0.0783885964912,0.00267456140351,0.000333333333333,2.98245614035e-05,1.9298245614e-05,5.9649122807e-05,0.00014649122807,0.000193859649123,0.000288596491228,0.000467543859649,0.000319298245614,0.000501754385965,0.000917543859649,0.00143421052632,0.0047798245614,0.0129245614035,0.304274561404,0.341346491228,0.0254245614035,0.306901754386,0.00277456140351,0.20256754386,0.110756140351,0.186444736842,0.279059649123,0.204499122807,0.00895350877193,0.00117280701754,0.00187719298246,0.000698245614035,0.000459649122807,0.000314912280702,0.0002,0.00015701754386,5.78947368421e-05,7.01754385965e-06
16,0,191,127,132,150.0,108.125,143.25,3.04138126515,7.5570745001,5.3091901454,0.119278070175,0.00222719298246,0.0123394736842,0.0410026315789,0.208026315789,0.0649692982456,0.00225877192982,0.00459298245614,0.0232394736842,0.0638842105263,0.223313157895,0.153442105263,0.0783885964912,0.00267456140351,0.000333333333333,2.98245614035e-05,1.9298245614e-05,5.9649122807e-05,0.00014649122807,0.000193859649123,0.000288596491228,0.000467543859649,0.000319298245614,0.000501754385965,0.000917543859649,0.00143421052632,0.0047798245614,0.0129245614035,0.304274561404,0.341346491228,0.0254245614035,0.306901754386,0.00277456140351,0.20256754386,0.110756140351,0.186444736842,0.279059649123,0.204499122807,0.00895350877193,0.00117280701754,0.00187719298246,0.000698245614035,0.000459649122807,0.000314912280702,0.0002,0.00015701754386,5.78947368421e-05,7.01754385965e-06
17,0,193,127,132,150.0,108.125,143.25,3.04138126515,7.5570745001,5.3091901454,0.119278070175,0.00222719298246,0.0123394736842,0.0410026315789,0.208026315789,0.0649692982456,0.00225877192982,0.00459298245614,0.0232394736842,0.0638842105263,0.223313157895,0.153442105263,0.0783885964912,0.00267456140351,0.000333333333333,2.98245614035e-05,1.9298245614e-05,5.9649122807e-05,0.00014649122807,0.000193859649123,0.000288596491228,0.000467543859649,0.000319298245614,0.000501754385965,0.000917543859649,0.00143421052632,0.0047798245614,0.0129245614035,0.304274561404,0.341346491228,0.0254245614035,0.306901754386,0.00277456140351,0.20256754386,0.110756140351,0.186444736842,0.279059649123,0.204499122807,0.00895350877193,0.00117280701754,0.00187719298246,0.000698245614035,0.000459649122807,0.000314912280702,0.0002,0.00015701754386,5.78947368421e-05,7.01754385965e-06
18,1,208,127,132,199.0,127.0,131.5,12.0623380818,0.0,0.866025403784,0.119260526316,0.00220087719298,0.0107684210526,0.0307,0.27059122807,0.0248052631579,0.00531578947368,0.00794298245614,0.0457596491228,0.104376315789,0.248585087719,0.111445614035,0.0167456140351,0.00101929824561,0.000370175438596,0.000113157894737,3.33333333333e-05,0.00010350877193,0.000226315789474,0.000281578947368,0.000367543859649,0.000407894736842,0.000449122807018,0.000607894736842,0.000738596491228,0.00169561403509,0.00562105263158,0.0230403508772,0.300907017544,0.325742105263,0.0531526315789,0.286625438596,0.147355263158,0.149860526316,0.0450087719298,0.221637719298,0.411654385965,0.0137666666667,0.00642192982456,0.00145526315789,0.000737719298246,0.00075701754386,0.000471929824561,0.000355263157895,0.000209649122807,0.000266666666667,3.33333333333e-05,7.89473684211e-06
19,1,213,127,130,199.0,127.0,131.5,12.0623380818,0.0,0.866025403784,0.119260526316,0.00220087719298,0.0107684210526,0.0307,0.27059122807,0.0248052631579,0.00531578947368,0.00794298245614,0.0457596491228,0.104376315789,0.248585087719,0.111445614035,0.0167456140351,0.00101929824561,0.000370175438596,0.000113157894737,3.33333333333e-05,0.00010350877193,0.000226315789474,0.000281578947368,0.000367543859649,0.000407894736842,0.000449122807018,0.000607894736842,0.000738596491228,0.00169561403509,0.00562105263158,0.0230403508772,0.300907017544,0.325742105263,0.0531526315789,0.286625438596,0.147355263158,0.149860526316,0.0450087719298,0.221637719298,0.411654385965,0.0137666666667,0.00642192982456,0.00145526315789,0.000737719298246,0.00075701754386,0.000471929824561,0.000355263157895,0.000209649122807,0.000266666666667,3.33333333333e-05,7.89473684211e-06
20,1,192,127,132,199.0,127.0,131.5,12.0623380818,0.0,0.866025403784,0.119260526316,0.00220087719298,0.0107684210526,0.0307,0.27059122807,0.0248052631579,0.00531578947368,0.00794298245614,0.0457596491228,0.104376315789,0.248585087719,0.111445614035,0.0167456140351,0.00101929824561,0.000370175438596,0.000113157894737,3.33333333333e-05,0.00010350877193,0.000226315789474,0.000281578947368,0.000367543859649,0.000407894736842,0.000449122807018,0.000607894736842,0.000738596491228,0.00169561403509,0.00562105263158,0.0230403508772,0.300907017544,0.325742105263,0.0531526315789,0.286625438596,0.147355263158,0.149860526316,0.0450087719298,0.221637719298,0.411654385965,0.0137666666667,0.00642192982456,0.00145526315789,0.000737719298246,0.00075701754386,0.000471929824561,0.000355263157895,0.000209649122807,0.000266666666667,3.33333333333e-05,7.89473684211e-06
21,1,183,127,132,199.0,127.0,131.5,12.0623380818,0.0,0.866025403784,0.119260526316,0.00220087719298,0.0107684210526,0.0307,0.27059122807,0.0248052631579,0.00531578947368,0.00794298245614,0.0457596491228,0.104376315789,0.248585087719,0.111445614035,0.0167456140351,0.00101929824561,0.000370175438596,0.000113157894737,3.33333333333e-05,0.00010350877193,0.000226315789474,0.000281578947368,0.000367543859649,0.000407894736842,0.000449122807018,0.000607894736842,0.000738596491228,0.00169561403509,0.00562105263158,0.0230403508772,0.300907017544,0.325742105263,0.0531526315789,0.286625438596,0.147355263158,0.149860526316,0.0450087719298,0.221637719298,0.411654385965,0.0137666666667,0.00642192982456,0.00145526315789,0.000737719298246,0.00075701754386,0.000471929824561,0.000355263157895,0.000209649122807,0.000266666666667,3.33333333333e-05,7.89473684211e-06
22,0,208,127,132,154.75,98.5,149.75,3.49106001094,2.69258240357,3.1124748995,0.119260526316,0.00220087719298,0.0107684210526,0.0307,0.27059122807,0.0248052631579,0.00531578947368,0.00794298245614,0.0457596491228,0.104376315789,0.248585087719,0.111445614035,0.0167456140351,0.00101929824561,0.000370175438596,0.000113157894737,3.33333333333e-05,0.00010350877193,0.000226315789474,0.000281578947368,0.000367543859649,0.000407894736842,0.000449122807018,0.000607894736842,0.000738596491228,0.00169561403509,0.00562105263158,0.0230403508772,0.300907017544,0.325742105263,0.0531526315789,0.286625438596,0.147355263158,0.149860526316,0.0450087719298,0.221637719298,0.411654385965,0.0137666666667,0.00642192982456,0.00145526315789,0.000737719298246,0.00075701754386,0.000471929824561,0.000355263157895,0.000209649122807,0.000266666666667,3.33333333333e-05,7.89473684211e-06
23,0,213,127,130,154.75,98.5,149.75,3.49106001094,2.69258240357,3.1124748995,0.119260526316,0.00220087719298,0.0107684210526,0.0307,0.27059122807,0.0248052631579,0.00531578947368,0.00794298245614,0.0457596491228,0.104376315789,0.248585087719,0.111445614035,0.0167456140351,0.00101929824561,0.000370175438596,0.000113157894737,3.33333333333e-05,0.00010350877193,0.000226315789474,0.000281578947368,0.000367543859649,0.000407894736842,0.000449122807018,0.000607894736842,0.000738596491228,0.00169561403509,0.00562105263158,0.0230403508772,0.300907017544,0.325742105263,0.0531526315789,0.286625438596,0.147355263158,0.149860526316,0.0450087719298,0.221637719298,0.411654385965,0.0137666666667,0.00642192982456,0.00145526315789,0.000737719298246,0.00075701754386,0.000471929824561,0.000355263157895,0.000209649122807,0.000266666666667,3.33333333333e-05,7.89473684211e-06
24,0,192,127,132,154.75,98.5,149.75,3.49106001094,2.69258240357,3.1124748995,0.119260526316,0.00220087719298,0.0107684210526,0.0307,0.27059122807,0.0248052631579,0.00531578947368,0.00794298245614,0.0457596491228,0.104376315789,0.248585087719,0.111445614035,0.0167456140351,0.00101929824561,0.000370175438596,0.000113157894737,3.33333333333e-05,0.00010350877193,0.000226315789474,0.000281578947368,0.000367543859649,0.000407894736842,0.000449122807018,0.000607894736842,0.000738596491228,0.00169561403509,0.00562105263158,0.0230403508772,0.300907017544,0.325742105263,0.0531526315789,0.286625438596,0.147355263158,0.149860526316,0.0450087719298,0.221637719298,0.411654385965,0.0137666666667,0.00642192982456,0.00145526315789,0.000737719298246,0.00075701754386,0.000471929824561,0.000355263157895,0.000209649122807,0.000266666666667,3.33333333333e-05,7.89473684211e-06
25,0,183,127,132,154.75,98.5,149.75,3.49106001094,2.69258240357,3.1124748995,0.119260526316,0.00220087719298,0.0107684210526,0.0307,0.27059122807,0.0248052631579,0.00531578947368,0.00794298245614,0.0457596491228,0.104376315789,0.248585087719,0.111445614035,0.0167456140351,0.00101929824561,0.000370175438596,0.000113157894737,3.33333333333e-05,0.00010350877193,0.000226315789474,0.000281578947368,0.000367543859649,0.000407894736842,0.000449122807018,0.000607894736842,0.000738596491228,0.00169561403509,0.00562105263158,0.0230403508772,0.300907017544,0.325742105263,0.0531526315789,0.286625438596,0.147355263158,0.149860526316,0.0450087719298,0.221637719298,0.411654385965,0.0137666666667,0.00642192982456,0.00145526315789,0.000737719298246,0.00075701754386,0.000471929824561,0.000355263157895,0.000209649122807,0.000266666666667,3.33333333333e-05,7.89473684211e-06
26,1,208,126,130,209.888888889,126.555555556,131.555555556,3.14269680527,0.496903995,0.831479419283,0.119262280702,0.00251754385965,0.0122228070175,0.0482877192982,0.280070175439,0.00694912280702,0.00521842105263,0.0209973684211,0.0728596491228,0.213806140351,0.185027192982,0.0283675438596,0.0027201754386,0.00147719298246,0.000209649122807,7.01754385965e-06,1.9298245614e-05,7.80701754386e-05,0.000214035087719,0.000264035087719,0.000313157894737,0.000327192982456,0.000342105263158,0.000454385964912,0.000733333333333,0.00157192982456,0.00340877192982,0.0294631578947,0.349433333333,0.262607894737,0.0549447368421,0.295824561404,0.00206403508772,0.179465789474,0.149274561404,0.17603245614,0.184201754386,0.295178947368,0.00962807017544,0.00136842105263,0.00104035087719,0.000482456140351,0.000402631578947,0.000355263157895,0.000307894736842,0.000142105263158,4.38596491228e-05,1.14035087719e-05
27,1,210,126,132,209.888888889,126.555555556,131.555555556,3.14269680527,0.496903995,0.831479419283,0.119262280702,0.00251754385965,0.0122228070175,0.0482877192982,0.280070175439,0.00694912280702,0.00521842105263,0.0209973684211,0.0728596491228,0.213806140351,0.185027192982,0.0283675438596,0.0027201754386,0.00147719298246,0.000209649122807,7.01754385965e-06,1.9298245614e-05,7.80701754386e-05,0.000214035087719,0.000264035087719,0.000313157894737,0.000327192982456,0.000342105263158,0.000454385964912,0.000733333333333,0.00157192982456,0.00340877192982,0.0294631578947,0.349433333333,0.262607894737,0.0549447368421,0.295824561404,0.00206403508772,0.179465789474,0.149274561404,0.17603245614,0.184201754386,0.295178947368,0.00962807017544,0.00136842105263,0.00104035087719,0.000482456140351,0.000402631578947,0.000355263157895,0.000307894736842,0.000142105263158,4.38596491228e-05,1.14035087719e-05
28,1,216,126,132,209.888888889,126.555555556,131.555555556,3.14269680527,0.496903995,0.831479419283,0.119262280702,0.00251754385965,0.0122228070175,0.0482877192982,0.280070175439,0.00694912280702,0.00521842105263,0.0209973684211,0.0728596491228,0.213806140351,0.185027192982,0.0283675438596,0.0027201754386,0.00147719298246,0.000209649122807,7.01754385965e-06,1.9298245614e-05,7.80701754386e-05,0.000214035087719,0.000264035087719,0.000313157894737,0.000327192982456,0.000342105263158,0.000454385964912,0.000733333333333,0.00157192982456,0.00340877192982,0.0294631578947,0.349433333333,0.262607894737,0.0549447368421,0.295824561404,0.00206403508772,0.179465789474,0.149274561404,0.17603245614,0.184201754386,0.295178947368,0.00962807017544,0.00136842105263,0.00104035087719,0.000482456140351,0.000402631578947,0.000355263157895,0.000307894736842,0.000142105263158,4.38596491228e-05,1.14035087719e-05
29,1,215,127,132,209.888888889,126.555555556,131.555555556,3.14269680527,0.496903995,0.831479419283,0.119262280702,0.00251754385965,0.0122228070175,0.0482877192982,0.280070175439,0.00694912280702,0.00521842105263,0.0209973684211,0.0728596491228,0.213806140351,0.185027192982,0.0283675438596,0.0027201754386,0.00147719298246,0.000209649122807,7.01754385965e-06,1.9298245614e-05,7.80701754386e-05,0.000214035087719,0.000264035087719,0.000313157894737,0.000327192982456,0.000342105263158,0.000454385964912,0.000733333333333,0.00157192982456,0.00340877192982,0.0294631578947,0.349433333333,0.262607894737,0.0549447368421,0.295824561404,0.00206403508772,0.179465789474,0.149274561404,0.17603245614,0.184201754386,0.295178947368,0.00962807017544,0.00136842105263,0.00104035087719,0.000482456140351,0.000402631578947,0.000355263157895,0.000307894736842,0.000142105263158,4.38596491228e-05,1.14035087719e-05
30,1,207,127,132,209.888888889,126.555555556,131.555555556,3.14269680527,0.496903995,0.831479419283,0.119262280702,0.00251754385965,0.0122228070175,0.0482877192982,0.280070175439,0.00694912280702,0.00521842105263,0.0209973684211,0.0728596491228,0.213806140351,0.185027192982,0.0283675438596,0.0027201754386,0.00147719298246,0.000209649122807,7.01754385965e-06,1.9298245614e-05,7.80701754386e-05,0.000214035087719,0.000264035087719,0.000313157894737,0.000327192982456,0.000342105263158,0.000454385964912,0.000733333333333,0.00157192982456,0.00340877192982,0.0294631578947,0.349433333333,0.262607894737,0.0549447368421,0.295824561404,0.00206403508772,0.179465789474,0.149274561404,0.17603245614,0.184201754386,0.295178947368,0.00962807017544,0.00136842105263,0.00104035087719,0.000482456140351,0.000402631578947,0.000355263157895,0.000307894736842,0.000142105263158,4.38596491228e-05,1.14035087719e-05
31,1,209,126,132,209.888888889,126.555555556,131.555555556,3.14269680527,0.496903995,0.831479419283,0.119262280702,0.00251754385965,0.0122228070175,0.0482877192982,0.280070175439,0.00694912280702,0.00521842105263,0.0209973684211,0.0728596491228,0.213806140351,0.185027192982,0.0283675438596,0.0027201754386,0.00147719298246,0.000209649122807,7.01754385965e-06,1.9298245614e-05,7.80701754386e-05,0.000214035087719,0.000264035087719,0.000313157894737,0.000327192982456,0.000342105263158,0.000454385964912,0.000733333333333,0.00157192982456,0.00340877192982,0.0294631578947,0.349433333333,0.262607894737,0.0549447368421,0.295824561404,0.00206403508772,0.179465789474,0.149274561404,0.17603245614,0.184201754386,0.295178947368,0.00962807017544,0.00136842105263,0.00104035087719,0.000482456140351,0.000402631578947,0.000355263157895,0.000307894736842,0.000142105263158,4.38596491228e-05,1.14035087719e-05
